Date,Open,Close,High,Low,%K,%D,RSI,ADX,EMA_8,EMA_21,EMA_34,EMA_55,EMA_89,SMA_50,SMA_100,SMA_200,ATR,UpperBand1,LowerBand1,UpperBand2,LowerBand2,UpperBand3,LowerBand3,date,upperBB,middleBB,lowerBB,SMA_20,TR,SATR,KeltUpperBandSQ,KeltLowerBandSQ,Squeeze
2021-09-02 00:00:00,153.8699951171875,153.64999389648438,154.72000122070312,152.39999389648438,83.68094690686327,76.21164523718892,85.12413227407853,,151.25,149.9,149.51,149.26,149.11,,,,,,,,,,,18872.0,153.8456640260801,148.95899963378906,144.07233524149802,148.95899963378906,2.32000732421875,2.503501129150391,152.71,145.2,False
2021-09-03 00:00:00,153.75999450683594,154.3000030517578,154.6300048828125,153.08999633789062,91.65652533709779,81.67689536769028,90.22483876832952,,151.93,150.36,149.89,149.59,149.41,,,,2.4576205299014138,152.82,147.9,155.28,145.44,157.73,142.99,18873.0,154.5947663870571,149.36699981689452,144.13923324673195,149.36699981689452,1.540008544921875,2.5065017700195313,153.13,145.61,False
2021-09-07 00:00:00,154.97000122070312,156.69000244140625,157.25999450683594,154.38999938964844,94.53506744301723,89.95751322899275,97.22413639355757,,152.99,151.01,150.41,150.04,149.81,,,,2.4815429549098287,153.49,148.53,155.97,146.05,158.45,143.57,18877.0,155.79475097689436,149.89700012207032,143.99924926724628,149.89700012207032,2.959991455078125,2.595501708984375,153.79,146.0,False
2021-09-08 00:00:00,156.97999572753906,155.11000061035156,157.0399932861328,153.97999572753906,79.38642947011148,88.52600741674216,49.942605866987094,,153.46,151.42,150.77,150.35,150.09,,,,2.5090884122281105,153.93,148.91,156.44,146.4,158.95,143.89,18878.0,156.34085879183232,150.37249984741212,144.4041409029919,150.37249984741212,3.05999755859375,2.628001403808594,154.31,146.43,False
2021-09-09 00:00:00,155.49000549316406,154.07000732421875,156.11000061035156,153.9499969482422,63.121509439287614,79.01433545080545,30.448966435468677,,153.6,151.69,151.01,150.57,150.3,,,,2.4924653288891228,154.18,149.2,156.67,146.71,159.17,144.21,18879.0,156.5803313641194,150.78300018310546,144.98566900209153,150.78300018310546,2.160003662109375,2.67650146484375,154.8,146.77,False
2021-09-10 00:00:00,155.0,148.97000122070312,155.47999572753906,148.6999969482422,3.1542564190321363,48.55406510947708,6.306515548816165,21.52128135286081,152.57,151.42,150.86,150.48,150.23,,,,2.6966335884323493,154.12,148.72,156.81,146.03,159.51,143.33,18880.0,156.57920947893834,150.7870002746582,144.99479107037806,150.7870002746582,6.779998779296875,2.8550010681152345,155.07,146.5,False
2021-09-13 00:00:00,150.6300048828125,149.5500030517578,151.4199981689453,148.75,9.929980676948528,25.40191551175609,20.62176453438954,20.17150738325126,151.9,151.23,150.77,150.43,150.2,,,,2.6953652351234427,153.93,148.53,156.62,145.84,159.32,143.14,18883.0,156.57877261111065,150.80950012207032,145.04022763302999,150.80950012207032,2.6699981689453125,2.930001068115234,155.2,146.41,False
2021-09-14 00:00:00,150.35000610351562,148.1199951171875,151.07000732421875,146.91000366210938,11.690749037663442,8.258328711214702,11.760980824536773,19.73399395180181,151.06,150.93,150.58,150.3,150.1,,,,2.765109922122773,153.7,148.16,156.46,145.4,159.23,142.63,18884.0,156.54353879110266,150.6595001220703,144.77546145303796,150.6595001220703,4.160003662109375,2.9020011901855467,155.01,146.31,False
2021-09-15 00:00:00,148.55999755859375,149.02999877929688,149.44000244140625,146.3699951171875,24.42611396872859,15.348947894446853,42.95626536933369,19.551340063198865,150.61,150.74,150.47,150.23,150.05,,,,2.7796288460321055,153.52,147.96,156.3,145.18,159.08,142.4,18885.0,156.52563905654887,150.60149993896485,144.67736082138083,150.60149993896485,3.07000732421875,2.9260017395019533,154.99,146.21,False
2021-09-16 00:00:00,148.44000244140625,148.7899932861328,148.97000122070312,147.22000122070312,22.222206653617064,19.44635655333637,36.20474201975172,19.382736473719223,150.2,150.56,150.36,150.15,149.99,,,,2.7334559275826598,153.29,147.83,156.03,145.09,158.76,142.36,18886.0,156.3882112722561,150.7229995727539,145.05778787325173,150.7229995727539,1.80999755859375,2.7880012512207033,154.91,146.54,False
2021-09-17 00:00:00,148.82000732421875,146.05999755859375,148.82000732421875,145.75999450683594,2.6596018104933945,16.435974144279683,7.912608246601607,19.839998996029006,149.28,150.13,150.06,149.93,149.82,,,,2.7490062556683816,152.88,147.38,155.63,144.63,158.38,141.88,18887.0,156.4531463509215,150.69099960327148,144.92885285562147,150.69099960327148,3.0600128173828125,2.766001892089844,154.84,146.54,False
2021-09-20 00:00:00,143.8000030517578,142.94000244140625,144.83999633789062,141.27000427246094,11.25335971061761,12.045056058242688,2.8399614108191997,21.65857636731829,147.87,149.44,149.58,149.57,149.52,,,,2.846196114261926,152.29,146.59,155.13,143.75,157.98,140.9,18890.0,157.03843940491515,150.4284996032715,143.81855980162783,150.4284996032715,4.7899932861328125,2.9155014038085936,154.8,146.06,False
2021-09-21 00:00:00,143.92999267578125,143.42999267578125,144.60000610351562,142.77999877929688,15.200490515062292,9.704484012057765,19.125123927258215,23.33726317158532,146.88,148.87,149.17,149.26,149.26,,,,2.797329981402727,151.67,146.07,154.46,143.28,157.26,140.48,18891.0,157.39388705248,150.1144989013672,142.8351107502544,150.1144989013672,1.82000732421875,2.891501617431641,154.45,145.78,False
2021-09-22 00:00:00,144.4499969482422,145.85000610351562,146.42999267578125,143.6999969482422,45.12319788331153,23.859016036330477,69.54594409445761,23.737026043350628,146.65,148.58,148.95,149.09,149.12,,,,2.806980934669264,151.39,145.77,154.19,142.97,157.0,140.16,18892.0,157.43836503344085,149.9259994506836,142.41363386792636,149.9259994506836,3.0,2.9560012817382812,154.36,145.49,False
2021-09-23 00:00:00,146.64999389648438,146.8300018310547,147.0800018310547,145.63999938964844,56.73465129785302,39.01944656540895,79.7638292196136,23.724966034501907,146.69,148.42,148.81,148.97,149.03,,,,2.7418867207043585,151.16,145.68,153.9,142.94,156.65,140.19,18893.0,157.454681788622,149.84949951171876,142.24431723481553,149.84949951171876,1.44000244140625,2.9020011901855467,154.2,145.5,False
2021-09-24 00:00:00,145.66000366210938,146.9199981689453,147.47000122070312,145.55999755859375,69.15538754904945,57.004412243404666,80.93846798408234,23.481507565102273,146.74,148.28,148.69,148.87,148.94,,,,2.7022732417236446,150.98,145.58,153.68,142.88,156.39,140.17,18894.0,157.46602127251725,149.81849975585936,142.17097823920147,149.81849975585936,1.910003662109375,2.9170013427734376,154.19,145.44,False
2021-09-27 00:00:00,145.47000122070312,145.3699951171875,145.9600067138672,143.82000732421875,53.24665545046143,59.71223143245462,26.98430575240475,23.902346684997028,146.44,148.0,148.48,148.7,148.8,,,,2.721212175199974,150.72,145.28,153.44,142.56,156.16,139.84,18897.0,157.53361961036626,149.65699920654296,141.78037880271967,149.65699920654296,3.0999908447265625,2.9760009765625,154.12,145.19,False
2021-09-28 00:00:00,143.25,141.91000366210938,144.75,141.69000244140625,8.47680968154617,43.626284227019006,6.786685920981441,24.96240594983432,145.43,147.44,148.06,148.38,148.53,,,,2.766868389513368,150.21,144.67,152.97,141.91,155.74,139.14,18898.0,157.48632858075635,149.09649963378905,140.70667068682175,149.09649963378905,3.67999267578125,2.9155006408691406,153.47,144.72,False
2021-09-29 00:00:00,142.47000122070312,142.8300018310547,144.4499969482422,142.02999877929688,25.16126332991241,28.96157615397334,33.32589917548921,25.94092219429951,144.85,147.01,147.73,148.12,148.32,,,,2.7560648131619128,149.77,144.25,152.52,141.5,155.28,138.74,18899.0,157.36077653145531,148.64649963378906,139.9322227361228,148.64649963378906,2.5399932861328125,2.951000213623047,153.07,144.22,False
2021-09-30 00:00:00,143.66000366210938,141.5,144.3800048828125,141.27999877929688,3.5541378664326495,12.397403625963742,18.27879497726957,27.07582988886349,144.11,146.49,147.33,147.81,148.06,,,,2.772442969845423,149.26,143.72,152.03,140.95,154.81,138.17,18900.0,157.14893285502035,148.09599990844725,139.04306696187416,148.09599990844725,3.100006103515625,2.9485008239746096,152.52,143.67,False
2021-10-01 00:00:00,141.89999389648438,142.64999389648438,142.9199981689453,139.11000061035156,42.344414206734676,23.68660513435991,54.11004578338317,28.72356855852743,143.78,146.14,147.04,147.57,147.86,,,,2.821850331214391,148.96,143.32,151.78,140.5,154.61,137.67,18901.0,156.51862613423904,147.54599990844727,138.5733736826555,147.54599990844727,3.80999755859375,3.0230003356933595,152.08,143.01,False
2021-10-04 00:00:00,141.75999450683594,139.13999938964844,142.2100067138672,138.27000427246094,9.456471801914315,18.451674625027213,14.717793583458672,30.45169120397963,142.75,145.49,146.55,147.19,147.54,,,,2.896047440395774,148.39,142.59,151.28,139.7,154.18,136.8,18904.0,155.91042382915637,146.7879997253418,137.6655756215272,146.7879997253418,4.3799896240234375,3.1649993896484374,151.54,142.04,False
2021-10-05 00:00:00,139.49000549316406,141.11000061035156,142.24000549316406,139.36000061035156,30.8695356516749,27.556807220107967,53.06918187121019,32.02340428547629,142.39,145.08,146.21,146.91,147.31,,,,2.9057597576871954,147.99,142.17,150.89,139.27,153.8,136.36,18905.0,154.23270075867566,146.00899963378907,137.78529850890249,146.00899963378907,3.100006103515625,3.1720001220703127,150.77,141.25,False
2021-10-06 00:00:00,139.47000122070312,142.0,142.14999389648438,138.3699951171875,48.504480407641694,29.610162620410307,66.62880523632123,33.728535087275866,142.3,144.8,145.95,146.69,147.13,,,,2.9473901872876564,147.75,141.85,150.69,138.91,153.64,135.96,18906.0,152.60327966125385,145.35349960327147,138.1037195452891,145.35349960327147,3.779998779296875,3.2080001831054688,150.17,140.54,False
2021-10-07 00:00:00,143.05999755859375,143.2899932861328,144.22000122070312,142.72000122070312,77.46901733804597,52.28101113245419,81.8394235398474,33.733307048538784,142.52,144.66,145.78,146.54,146.99,,,,2.912752617450298,147.57,141.75,150.49,138.83,153.4,135.92,18907.0,150.90164389362698,144.8144989013672,138.7273539091074,144.8144989013672,2.220001220703125,3.2110000610351563,149.63,140.0,False
2021-10-08 00:00:00,144.02999877929688,142.89999389648438,144.17999267578125,142.55999755859375,74.91901474524212,66.96417083030993,64.15751563983041,33.79351723984485,142.61,144.5,145.61,146.38,146.85,,,,2.8511927364854026,147.35,141.65,150.2,138.8,153.05,135.95,18908.0,150.33888925523385,144.51099853515626,138.68310781507867,144.51099853515626,1.6199951171875,2.9529998779296873,148.94,140.08,False
2021-10-11 00:00:00,142.27000427246094,142.80999755859375,144.80999755859375,141.80999755859375,69.41892885057337,73.9356536446205,58.340166463401104,34.11459794072405,142.65,144.34,145.44,146.23,146.71,,,,2.858278796652764,147.2,141.48,150.06,138.62,152.91,135.77,18911.0,149.5601286957447,144.17399826049805,138.7878678252514,144.17399826049805,3.0,2.969499969482422,148.63,139.72,False
2021-10-12 00:00:00,143.22999572753906,141.50999450683594,143.25,141.0399932861328,49.541185940434666,64.62637651208338,16.118060124038166,34.67522362382439,142.4,144.08,145.2,146.02,146.54,,,,2.8274086974724986,146.91,141.25,149.73,138.43,152.56,135.6,18912.0,149.027963963892,143.84349822998047,138.65903249606893,143.84349822998047,2.2100067138671875,2.8720001220703124,148.15,139.54,False
2021-10-13 00:00:00,141.24000549316406,140.91000366210938,141.39999389648438,139.1999969482422,40.36700458464087,53.10903979188297,9.662873765990014,35.7578790956537,142.07,143.79,144.94,145.8,146.35,,,,2.8027700718116058,146.59,140.99,149.4,138.18,152.2,135.38,18913.0,148.18728396668843,143.4374984741211,138.68771298155377,143.4374984741211,2.30999755859375,2.8339996337890625,147.69,139.19,False
2021-10-14 00:00:00,142.11000061035156,143.75999450683594,143.8800048828125,141.50999450683594,83.69561096736895,57.86793383081483,81.19832742014921,34.986605103406056,142.44,143.79,144.87,145.72,146.27,147.09,,,2.810733459854059,146.6,140.98,149.41,138.17,152.22,135.36,18914.0,147.26011364692275,143.18599853515624,139.11188342338974,143.18599853515624,2.970001220703125,2.8919998168945313,147.52,138.85,True
2021-10-15 00:00:00,143.77000427246094,144.83999633789062,144.89999389648438,143.50999450683594,99.08120107489192,74.38127220896725,88.25011988888504,33.65082904054147,142.98,143.89,144.87,145.68,146.22,147.05,,,2.7430794565109347,146.63,141.15,149.38,138.4,152.12,135.66,18915.0,147.05929607128692,143.1249984741211,139.19070087695528,143.1249984741211,1.3899993896484375,2.8084991455078123,147.34,138.91,True
2021-10-18 00:00:00,143.4499969482422,146.5500030517578,146.83999633789062,143.16000366210938,96.20427605628177,92.99369603284755,94.62911460287489,31.35638755745351,143.77,144.13,144.97,145.72,146.23,147.06,,,2.787694371714283,146.92,141.34,149.71,138.55,152.49,135.77,18918.0,147.51116885595414,143.30549850463868,139.09982815332322,143.30549850463868,3.67999267578125,2.752999114990234,147.43,139.18,False
2021-10-19 00:00:00,147.00999450683594,148.75999450683594,149.1699981689453,146.5500030517578,95.8876267611885,97.05770129745406,97.76517705636604,29.707863218213056,144.88,144.55,145.19,145.84,146.31,147.11,,,2.779708692927293,147.33,141.77,150.11,138.99,152.89,136.21,18919.0,148.40426302155342,143.5719985961914,138.7397341708294,143.5719985961914,2.6199951171875,2.792998504638672,147.76,139.38,False
2021-10-20 00:00:00,148.6999969482422,149.25999450683594,149.75,148.1199951171875,95.35539951258669,95.81576744335233,98.23223669371289,28.425051248100967,145.85,144.98,145.44,145.98,146.4,147.18,,,2.7249608924456363,147.7,142.26,150.43,139.53,153.15,136.81,18920.0,149.09668283972104,143.74249801635742,138.3883131929938,143.74249801635742,1.6300048828125,2.724498748779297,147.83,139.66,False
2021-10-21 00:00:00,148.80999755859375,149.47999572753906,149.63999938964844,147.8699951171875,97.44071853689226,96.22791493688915,98.50684794904706,27.103147132739544,146.66,145.39,145.68,146.13,146.5,147.25,,,2.6794867676844603,148.07,142.71,150.75,140.03,153.43,137.35,18921.0,149.64338660949886,143.87499771118163,138.1066088128644,143.87499771118163,1.7700042724609375,2.7409988403320313,147.99,139.76,False
2021-10-22 00:00:00,149.69000244140625,148.69000244140625,150.17999267578125,148.63999938964844,86.42995615528395,93.07535806825429,46.5613401635067,26.127029749303098,147.11,145.7,145.86,146.23,146.57,147.25,,,2.625225173324858,148.33,143.07,150.95,140.45,153.58,137.82,18922.0,149.96561670768682,143.9634979248047,137.96137914192258,143.9634979248047,1.5399932861328125,2.722498321533203,148.05,139.88,False
2021-10-25 00:00:00,148.67999267578125,148.63999938964844,149.3699951171875,147.6199951171875,82.23767460933445,88.70278310050355,43.64763630357476,24.62600819731669,147.45,145.96,146.02,146.33,146.63,147.24,,,2.5835477841189123,148.54,143.38,151.13,140.79,153.71,138.21,18925.0,150.44338847818238,144.12699813842772,137.81060779867306,144.12699813842772,1.75,2.654998779296875,148.11,140.14,False
2021-10-26 00:00:00,149.3300018310547,149.32000732421875,150.83999633789062,149.00999450683594,80.20845750979504,82.95869609147114,79.14444028174614,23.931486230566215,147.87,146.27,146.22,146.45,146.71,147.21,,,2.565283458600973,148.84,143.7,151.4,141.14,153.97,138.57,18926.0,151.11249351129177,144.49749832153321,137.88250313177466,144.49749832153321,2.1999969482421875,2.580998992919922,148.37,140.63,False
2021-10-27 00:00:00,149.36000061035156,148.85000610351562,149.72999572753906,148.49000549316406,74.08864411224756,78.84492541045903,42.30632431476028,22.974246989966293,148.08,146.51,146.37,146.55,146.78,147.18,,,2.5021742574473556,149.01,144.01,151.51,141.51,154.02,139.0,18927.0,151.62700589294832,144.79849853515626,137.9699911773642,144.79849853515626,1.239990234375,2.5159988403320312,148.57,141.02,False
2021-10-28 00:00:00,149.82000732421875,152.57000732421875,153.1699981689453,149.72000122070312,90.93668750345743,81.74459637516668,93.10546088471517,23.47322429326849,149.08,147.06,146.74,146.79,146.95,147.3,,,2.588737010208419,149.65,144.47,152.24,141.88,154.83,139.29,18928.0,152.78882035735623,145.35199890136718,137.91517744537813,145.35199890136718,4.3199920654296875,2.5769981384277343,149.22,141.49,False
2021-10-29 00:00:00,147.22000122070312,149.8000030517578,149.94000244140625,146.41000366210938,50.1479607153579,71.72443077702097,40.283071035833814,22.19413133069991,149.24,147.31,146.92,146.91,147.04,147.36,,,2.7587973269656074,150.07,144.55,152.83,141.79,155.59,139.03,18929.0,153.27863861231856,145.70949935913086,138.14036010594316,145.70949935913086,6.160003662109375,2.6944984436035155,149.75,141.67,False
2021-11-01 00:00:00,148.99000549316406,148.9600067138672,149.6999969482422,147.8000030517578,37.72196928827623,59.60220583569719,29.970555180385375,21.013430134482753,149.18,147.46,147.04,147.0,147.09,147.38,,,2.7226641209196263,150.18,144.74,152.91,142.01,155.63,139.29,18932.0,153.25805151321447,146.20049972534179,139.1429479374691,146.20049972534179,2.0,2.5754989624023437,150.06,142.34,False
2021-11-02 00:00:00,148.66000366210938,150.02000427246094,151.57000732421875,148.64999389648438,53.402419287486204,47.09078309704011,57.45734858842085,20.667395534982315,149.37,147.69,147.21,147.12,147.18,147.39,,,2.7320617069584237,150.42,144.96,153.15,142.23,155.89,139.49,18933.0,153.4834147953071,146.64599990844727,139.80858502158742,146.64599990844727,2.920013427734375,2.5664993286132813,150.5,142.8,False
2021-11-03 00:00:00,150.38999938964844,151.49000549316406,151.97000122070312,149.82000732421875,75.14801714583668,55.42413524053304,79.63145745690201,20.498824535670945,149.84,148.04,147.46,147.29,147.31,147.42,,,2.704344192173945,150.74,145.34,153.45,142.63,156.15,139.93,18934.0,153.91943063454897,147.12050018310546,140.32156973166195,147.12050018310546,2.149993896484375,2.484999084472656,150.85,143.39,False
2021-11-04 00:00:00,151.5800018310547,150.9600067138672,152.42999267578125,150.63999938964844,67.30779214623168,65.28607619318485,57.87821790641917,20.52151650924005,150.09,148.3,147.67,147.43,147.41,147.48,,,2.660803672838653,150.96,145.64,153.62,142.98,156.28,140.32,18935.0,154.26055098648607,147.50400085449218,140.7474507224983,147.50400085449218,1.7899932861328125,2.4634986877441407,151.2,143.81,False
2021-11-05 00:00:00,151.88999938964844,151.27999877929688,152.1999969482422,150.05999755859375,72.0414064281087,71.49907190672569,68.32622468153298,20.19509071591758,150.35,148.58,147.88,147.58,147.52,147.55,,,2.636003468877214,151.22,145.94,153.85,143.31,156.49,140.67,18936.0,154.523075410299,147.92300109863282,141.32292678696666,147.92300109863282,2.1399993896484375,2.4894989013671873,151.66,144.19,False
2021-11-08 00:00:00,151.41000366210938,150.44000244140625,151.57000732421875,150.16000366210938,59.61541500102704,66.32153785845581,29.678001220392375,19.89377459900453,150.37,148.75,148.03,147.7,147.61,147.59,,,2.577622525697793,151.33,146.17,153.91,143.59,156.48,141.02,18939.0,154.55088503945825,148.30450134277345,142.05811764608865,148.30450134277345,1.410003662109375,2.4099990844726564,151.92,144.69,False
2021-11-09 00:00:00,150.1999969482422,150.80999755859375,151.42999267578125,150.05999755859375,73.08973299605096,68.24885147506222,53.0654685255601,19.548478900865295,150.47,148.93,148.19,147.82,147.7,147.54,,,2.5201164586258744,151.45,146.41,153.97,143.89,156.49,141.37,18940.0,154.2626650963624,148.76950149536134,143.27633789436027,148.76950149536134,1.3699951171875,2.367998504638672,152.32,145.22,False
2021-11-10 00:00:00,150.02000427246094,147.9199981689453,150.1300048828125,147.85000610351562,2.5916930043403608,45.098947000472776,8.565222860901642,18.21232369725476,149.9,148.84,148.17,147.82,147.7,147.46,,,2.5410628870283625,151.38,146.3,153.92,143.76,156.46,141.22,18941.0,153.300125149446,149.12000122070313,144.93987729196027,149.12000122070313,2.959991455078125,2.4004981994628904,152.72,145.52,False
2021-11-11 00:00:00,148.9600067138672,147.8699951171875,149.42999267578125,147.67999267578125,4.000051398026316,26.560492466139205,8.323679821334508,17.07330017019971,149.45,148.75,148.15,147.82,147.71,147.37,,,2.5033932257412976,151.25,146.25,153.76,143.74,156.26,141.24,18942.0,152.77094515102542,149.32550125122071,145.880057351416,149.32550125122071,1.75,2.3394981384277345,152.83,145.82,True
2021-11-12 00:00:00,148.42999267578125,149.99000549316406,150.39999389648438,147.47999572753906,50.70729925432256,19.09968121889641,72.96690875570087,16.070162214988862,149.57,148.87,148.26,147.91,147.77,147.3,,,2.5232315563700602,151.39,146.35,153.92,143.82,156.44,141.3,18943.0,152.35251791867506,149.58300170898437,146.81348549929368,149.58300170898437,2.9199981689453125,2.415998077392578,153.21,145.96,True
2021-11-15 00:00:00,150.3699951171875,150.0,151.8800048828125,149.42999267578125,50.909208607811884,35.205519753386916,73.145449415734,15.928584720211271,149.67,148.97,148.36,147.99,147.83,147.21,,,2.51974492068726,151.49,146.45,154.01,143.93,156.53,141.41,18946.0,152.15261577776303,149.7555015563965,147.35838733502996,149.7555015563965,2.45001220703125,2.3544990539550783,153.29,146.22,True
2021-11-16 00:00:00,149.94000244140625,151.0,151.49000549316406,149.33999633789062,74.57634241748295,58.7309500932058,88.43289205382938,15.736820088751813,149.96,149.15,148.51,148.1,147.92,147.1,,,2.502138455667554,151.65,146.65,154.15,144.15,156.66,141.64,18947.0,152.2773833140933,149.86750183105468,147.45762034801606,149.86750183105468,2.1500091552734375,2.330999755859375,153.36,146.37,True
2021-11-17 00:00:00,151.0,153.49000549316406,155.0,150.99000549316406,79.92029722156276,68.46861608228586,96.98377513581983,17.071473396861396,150.75,149.55,148.8,148.31,148.07,147.06,,,2.57394112477081,152.12,146.98,154.7,144.4,157.27,141.83,18948.0,152.93894859654947,150.0790023803711,147.21905616419272,150.0790023803711,4.0099945068359375,2.449999237060547,153.75,146.4,True
2021-11-18 00:00:00,153.7100067138672,157.8699951171875,158.6699981689453,153.0500030517578,92.85073389441301,82.4491245111529,99.16232082256809,19.35629730056152,152.33,150.31,149.33,148.68,148.34,147.14,,,2.7189913148858906,153.03,147.59,155.75,144.87,158.47,142.15,18949.0,154.91930807198833,150.4985023498535,146.0776966277187,150.4985023498535,5.6199951171875,2.642498779296875,154.46,146.53,False
2021-11-19 00:00:00,157.64999389648438,160.5500030517578,161.02000427246094,156.52999877929688,96.52879672015128,89.76660927870903,99.55534493413184,21.97412734978841,154.16,151.24,149.98,149.13,148.67,147.37,,,2.8033253233753275,154.04,148.44,156.85,145.63,159.65,142.83,18950.0,157.230665676488,151.09150238037108,144.95233908425416,151.09150238037108,4.4900054931640625,2.7899993896484374,155.28,146.91,False
2021-11-22 00:00:00,161.67999267578125,161.02000427246094,165.6999969482422,161.0,74.31398264417545,87.89783775291325,99.61817887874999,25.14860252798623,155.68,152.13,150.61,149.58,149.01,147.6,,,2.9150714459043297,155.05,149.21,157.96,146.3,160.88,143.38,18953.0,159.10440128144123,151.71050262451172,144.3166039675822,151.71050262451172,5.149993896484375,2.9599990844726562,156.15,147.27,False
